index,name,type_code,type_name,addressable,parent_index,region,area,city,settlement,act_date,url
678197,Мирный Ммпо Цех Импорта,ЦЕХ,Цех,0,678199,Республика Саха (Якутия),Мирнинский улус,Мирный,,2023-02-08,https://pochtovyindex.ru/index/678197/
678198,Мирный Ммпо Цех Экспорта,ЦЕХ,Цех,0,678199,Республика Саха (Якутия),Мирнинский улус,Мирный,,2023-02-08,https://pochtovyindex.ru/index/678198/
678199,Мирный Ммпо,ММПО,Место международного почтового обмена,0,678170,Республика Саха (Якутия),Мирнинский улус,Мирный,,2023-02-08,https://pochtovyindex.ru/index/678199/
678200,Вилюйск,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Вилюйский улус,Вилюйск,,2023-02-08,https://pochtovyindex.ru/index/678200/
678202,Вилюйск 2,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Вилюйский улус,Вилюйск,,2023-02-08,https://pochtovyindex.ru/index/678202/
678205,Лекечен,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Вилюйский улус,Лекечен,,2023-02-08,https://pochtovyindex.ru/index/678205/
678206,Сыдыбыл,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Вилюйский улус,Сыдыбыл,,2023-02-08,https://pochtovyindex.ru/index/678206/
678207,Чинеке,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Вилюйский улус,Чинеке,,2023-02-08,https://pochtovyindex.ru/index/678207/
678208,Бетюнг,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Вилюйский улус,Вилюйск,,2026-04-15,https://pochtovyindex.ru/index/678208/
678209,Тасагар,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Вилюйский улус,Тасагар,,2023-02-08,https://pochtovyindex.ru/index/678209/
678210,Вилюйск Атп,АТП,АТП,0,677700,Республика Саха (Якутия),Вилюйский улус,Вилюйск,,2024-06-17,https://pochtovyindex.ru/index/678210/
678211,Балагаччы,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Вилюйский улус,Балагаччы,,2023-02-08,https://pochtovyindex.ru/index/678211/
678212,Сатагай,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Вилюйский улус,Сатагай,,2023-02-08,https://pochtovyindex.ru/index/678212/
678213,Тосу,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Вилюйский улус,Тосу,,2023-02-08,https://pochtovyindex.ru/index/678213/
678214,Кысыл-Сыр,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Вилюйский улус,Кысыл-Сыр,,2023-02-08,https://pochtovyindex.ru/index/678214/
678215,Чай,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Вилюйский улус,Чай,,2023-02-08,https://pochtovyindex.ru/index/678215/
678216,Тымпы,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Вилюйский улус,Тымпы,,2023-02-08,https://pochtovyindex.ru/index/678216/
678219,Вилюйск Почтамт,П,Почтамт,1,677700,Республика Саха (Якутия),Вилюйский улус,Вилюйск,,2023-02-08,https://pochtovyindex.ru/index/678219/
678220,Тербяс,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Вилюйский улус,Тербяс,,2023-02-08,https://pochtovyindex.ru/index/678220/
678221,Кюбеингде,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Вилюйский улус,Кюбяинде,,2023-02-08,https://pochtovyindex.ru/index/678221/
678222,Усун,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Вилюйский улус,Усун,,2023-02-08,https://pochtovyindex.ru/index/678222/
678223,Кюлекян,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Вилюйский улус,Кюлекянь,,2023-02-08,https://pochtovyindex.ru/index/678223/
678224,Кирово,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Вилюйский улус,Кирово,,2023-02-08,https://pochtovyindex.ru/index/678224/
678225,Хампа,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Вилюйский улус,Хампа,,2023-02-08,https://pochtovyindex.ru/index/678225/
678226,Екюндю,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Вилюйский улус,Екюндю,,2023-02-08,https://pochtovyindex.ru/index/678226/
678227,Эбя,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Вилюйский улус,Эбя,,2023-02-08,https://pochtovyindex.ru/index/678227/
678228,Илбенге,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Вилюйский улус,Илбенге,,2023-02-08,https://pochtovyindex.ru/index/678228/
678229,Вилюйск Оп,ОП,ОП,0,678219,Республика Саха (Якутия),Вилюйский улус,Вилюйск,,2023-02-08,https://pochtovyindex.ru/index/678229/
678230,Верхневилюйск,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Верхневилюйский улус,Верхневилюйск,,2023-02-08,https://pochtovyindex.ru/index/678230/
678232,Туобуя,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Верхневилюйский улус,Туобуя,,2023-02-08,https://pochtovyindex.ru/index/678232/
678233,Булгунняхтах,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Верхневилюйский улус,Хоро,,2023-02-08,https://pochtovyindex.ru/index/678233/
678234,Хомустах,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Верхневилюйский улус,Хомустах,,2023-02-08,https://pochtovyindex.ru/index/678234/
678235,Кырыкый,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Верхневилюйский улус,Кырыкый,,2023-02-08,https://pochtovyindex.ru/index/678235/
678236,Кюль,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Верхневилюйский улус,Кюль,,2023-02-08,https://pochtovyindex.ru/index/678236/
678237,Харыялах,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Верхневилюйский улус,Харыялах,,2023-02-08,https://pochtovyindex.ru/index/678237/
678238,Липпе-Атах,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Верхневилюйский улус,Липпе-Атах,,2023-05-02,https://pochtovyindex.ru/index/678238/
678239,Верхневилюйск Атп,АТП,АТП,0,677700,Республика Саха (Якутия),Верхневилюйский улус,Верхневилюйск,,2024-06-17,https://pochtovyindex.ru/index/678239/
678240,Дюллюкю,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Верхневилюйский улус,Дюллюкю,,2023-02-08,https://pochtovyindex.ru/index/678240/
678241,Сайылык,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Верхневилюйский улус,Сайылык,,2023-02-08,https://pochtovyindex.ru/index/678241/
678242,Далыр,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Верхневилюйский улус,Далыр,,2023-02-08,https://pochtovyindex.ru/index/678242/
678243,Харбала,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Верхневилюйский улус,Харбала,,2023-02-08,https://pochtovyindex.ru/index/678243/
678244,Багадя,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Верхневилюйский улус,Багадя,,2023-02-08,https://pochtovyindex.ru/index/678244/
678245,Ботулу,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Верхневилюйский улус,Ботулу,,2023-02-08,https://pochtovyindex.ru/index/678245/
678246,Оросу,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Верхневилюйский улус,Оросу,,2023-02-08,https://pochtovyindex.ru/index/678246/
678247,Тамалакан,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Верхневилюйский улус,Тамалакан,,2023-02-08,https://pochtovyindex.ru/index/678247/
678248,Тойоку,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Верхневилюйский улус,Оргет,,2023-02-08,https://pochtovyindex.ru/index/678248/
678249,Верхневилюйск Оп,ОП,ОП,0,678219,Республика Саха (Якутия),Верхневилюйский улус,Верхневилюйск,,2023-02-08,https://pochtovyindex.ru/index/678249/
678271,Агдары,О,Отделение почтовой связи,1,678170,Республика Саха (Якутия),Сунтарский улус,Агдары,,2023-02-08,https://pochtovyindex.ru/index/678271/
678272,Кемпендяй,О,Отделение почтовой связи,1,678170,Республика Саха (Якутия),Сунтарский улус,Кемпендяй,,2023-02-08,https://pochtovyindex.ru/index/678272/
678273,Усун-Кюель,О,Отделение почтовой связи,1,678170,Республика Саха (Якутия),Сунтарский улус,Усун-Кюель,,2023-02-08,https://pochtovyindex.ru/index/678273/
678274,Эльгяй,О,Отделение почтовой связи,1,678170,Республика Саха (Якутия),Сунтарский улус,Эльгяй,,2023-02-08,https://pochtovyindex.ru/index/678274/
678275,Кутана,О,Отделение почтовой связи,1,678170,Республика Саха (Якутия),Сунтарский улус,Кутана,,2023-02-08,https://pochtovyindex.ru/index/678275/
678276,Шея,О,Отделение почтовой связи,1,678170,Республика Саха (Якутия),Сунтарский улус,Шея,,2023-02-08,https://pochtovyindex.ru/index/678276/
678277,Тюбяй-Жархан,О,Отделение почтовой связи,1,678170,Республика Саха (Якутия),Сунтарский улус,Арылах,,2023-02-08,https://pochtovyindex.ru/index/678277/
678278,Устье,О,Отделение почтовой связи,1,678170,Республика Саха (Якутия),Сунтарский улус,Устье,,2023-02-08,https://pochtovyindex.ru/index/678278/
678279,Аллага,О,Отделение почтовой связи,1,678170,Республика Саха (Якутия),Сунтарский улус,Аллага,,2023-02-08,https://pochtovyindex.ru/index/678279/
678280,Сарданга,О,Отделение почтовой связи,1,678170,Республика Саха (Якутия),Сунтарский улус,Сарданга,,2023-02-08,https://pochtovyindex.ru/index/678280/
678281,Куокуну,О,Отделение почтовой связи,1,678170,Республика Саха (Якутия),Сунтарский улус,Куокуну,,2023-02-08,https://pochtovyindex.ru/index/678281/
678282,Тойбохой,О,Отделение почтовой связи,1,678170,Республика Саха (Якутия),Сунтарский улус,Тойбохой,,2023-02-08,https://pochtovyindex.ru/index/678282/
678283,Крестях,О,Отделение почтовой связи,1,678170,Республика Саха (Якутия),Сунтарский улус,Крестях,,2023-02-08,https://pochtovyindex.ru/index/678283/
678284,Хордогой,О,Отделение почтовой связи,1,678170,Республика Саха (Якутия),Сунтарский улус,Хордогой,,2023-02-08,https://pochtovyindex.ru/index/678284/
678285,Арылах,О,Отделение почтовой связи,1,678170,Республика Саха (Якутия),Сунтарский улус,Арылах (Жархан),,2023-02-08,https://pochtovyindex.ru/index/678285/
678286,Кюндяе,О,Отделение почтовой связи,1,678170,Республика Саха (Якутия),Сунтарский улус,Кюндяе,,2023-02-08,https://pochtovyindex.ru/index/678286/
678287,Мар-Кюель,О,Отделение почтовой связи,1,678170,Республика Саха (Якутия),Сунтарский улус,Мар-Кюель,,2023-02-08,https://pochtovyindex.ru/index/678287/
678288,Хоро,О,Отделение почтовой связи,1,678170,Республика Саха (Якутия),Сунтарский улус,Хоро,,2023-02-08,https://pochtovyindex.ru/index/678288/
678290,Сунтар,О,Отделение почтовой связи,1,678170,Республика Саха (Якутия),Сунтарский улус,Сунтар,,2023-02-08,https://pochtovyindex.ru/index/678290/
678298,Сунтар Атп,АТП,АТП,0,677700,Республика Саха (Якутия),Сунтарский улус,Сунтар,,2024-06-17,https://pochtovyindex.ru/index/678298/
678299,Сунтар Оп,ОП,ОП,0,678170,Республика Саха (Якутия),Сунтарский улус,Сунтар,,2023-02-08,https://pochtovyindex.ru/index/678299/
678300,Сангар,О,Отделение почтовой связи,1,677999,Республика Саха (Якутия),Кобяйский улус,Сангар,,2023-02-08,https://pochtovyindex.ru/index/678300/
678305,Ситте,О,Отделение почтовой связи,1,677999,Республика Саха (Якутия),Кобяйский улус,Ситте,,2023-02-08,https://pochtovyindex.ru/index/678305/
678308,Сангар Атп,АТП,АТП,0,677700,Республика Саха (Якутия),Кобяйский улус,Сангар,,2024-06-17,https://pochtovyindex.ru/index/678308/
678309,Сангар Оп,ОП,ОП,0,677999,Республика Саха (Якутия),Кобяйский улус,Сангар,,2023-02-08,https://pochtovyindex.ru/index/678309/
678310,Кобяй,О,Отделение почтовой связи,1,677999,Республика Саха (Якутия),Кобяйский улус,Кобяй,,2023-02-08,https://pochtovyindex.ru/index/678310/
678311,Тыайа,О,Отделение почтовой связи,1,677999,Республика Саха (Якутия),Кобяйский улус,Тыайа,,2023-02-08,https://pochtovyindex.ru/index/678311/
678312,Сегян-Кюель,О,Отделение почтовой связи,1,677999,Республика Саха (Якутия),Кобяйский улус,Сегян-Кюель,,2023-02-08,https://pochtovyindex.ru/index/678312/
678313,Мастах,О,Отделение почтовой связи,1,677999,Республика Саха (Якутия),Кобяйский улус,Мастах,,2023-02-08,https://pochtovyindex.ru/index/678313/
678314,Багадя,О,Отделение почтовой связи,1,677999,Республика Саха (Якутия),Кобяйский улус,Багадя,,2023-02-08,https://pochtovyindex.ru/index/678314/
678315,Чагда,О,Отделение почтовой связи,1,677999,Республика Саха (Якутия),Кобяйский улус,Чагда,,2023-02-08,https://pochtovyindex.ru/index/678315/
678316,Арыктах,О,Отделение почтовой связи,1,677999,Республика Саха (Якутия),Кобяйский улус,Арыктах,,2023-02-08,https://pochtovyindex.ru/index/678316/
678318,Себян-Кюель,О,Отделение почтовой связи,1,677999,Республика Саха (Якутия),Кобяйский улус,Себян-Кюель,,2023-02-08,https://pochtovyindex.ru/index/678318/
678320,Люксюгюн,О,Отделение почтовой связи,1,677999,Республика Саха (Якутия),Кобяйский улус,Люксюгюн,,2023-02-08,https://pochtovyindex.ru/index/678320/
678321,Сайылык,О,Отделение почтовой связи,1,677999,Республика Саха (Якутия),Кобяйский улус,Сайылык,,2023-02-08,https://pochtovyindex.ru/index/678321/
678322,Аргас,О,Отделение почтовой связи,1,677999,Республика Саха (Якутия),Кобяйский улус,Аргас,,2023-02-08,https://pochtovyindex.ru/index/678322/
678328,Батамай,О,Отделение почтовой связи,1,677999,Республика Саха (Якутия),Кобяйский улус,Батамай,,2023-02-08,https://pochtovyindex.ru/index/678328/
678330,Жиганск,О,Отделение почтовой связи,1,677099,Республика Саха (Якутия),Жиганский улус,Жиганск,,2023-02-08,https://pochtovyindex.ru/index/678330/
678336,Бестях,О,Отделение почтовой связи,1,677099,Республика Саха (Якутия),Жиганский улус,Бестях,,2023-02-08,https://pochtovyindex.ru/index/678336/
678338,Бахынай,О,Отделение почтовой связи,1,677099,Республика Саха (Якутия),Жиганский улус,Баханай,,2023-02-08,https://pochtovyindex.ru/index/678338/
678343,Кыстатыам,О,Отделение почтовой связи,1,677099,Республика Саха (Якутия),Жиганский улус,Кыстатыам,,2023-02-08,https://pochtovyindex.ru/index/678343/
678349,Жиганск Оп,ОП,ОП,0,677099,Республика Саха (Якутия),Жиганский улус,Жиганск,,2023-02-08,https://pochtovyindex.ru/index/678349/
678350,Борогонцы,О,Отделение почтовой связи,1,678099,Республика Саха (Якутия),Усть-Алданский улус,Борогонцы,,2023-02-08,https://pochtovyindex.ru/index/678350/
678354,Ус-Кюеля,О,Отделение почтовой связи,1,678099,Республика Саха (Якутия),Усть-Алданский улус,Ус-Кюель,,2023-02-08,https://pochtovyindex.ru/index/678354/
678355,Кылайы,О,Отделение почтовой связи,1,678099,Республика Саха (Якутия),Усть-Алданский улус,Кылайы,,2023-02-08,https://pochtovyindex.ru/index/678355/
678356,Бярийе,О,Отделение почтовой связи,1,678099,Республика Саха (Якутия),Усть-Алданский улус,Бярийе,,2023-02-08,https://pochtovyindex.ru/index/678356/
678357,Дыгдал,О,Отделение почтовой связи,1,678099,Республика Саха (Якутия),Усть-Алданский улус,Дыгдал,,2023-02-08,https://pochtovyindex.ru/index/678357/
678358,Эселях,О,Отделение почтовой связи,1,678099,Республика Саха (Якутия),Усть-Алданский улус,Эселях,,2023-02-08,https://pochtovyindex.ru/index/678358/
678359,Танда,О,Отделение почтовой связи,1,678099,Республика Саха (Якутия),Усть-Алданский улус,Танда,,2023-02-08,https://pochtovyindex.ru/index/678359/
678360,Кептени,О,Отделение почтовой связи,1,678099,Республика Саха (Якутия),Усть-Алданский улус,Кептени,,2023-02-08,https://pochtovyindex.ru/index/678360/
678361,Хомустах,О,Отделение почтовой связи,1,678099,Республика Саха (Якутия),Усть-Алданский улус,Хомустах (Батагайского Наслега),,2023-02-08,https://pochtovyindex.ru/index/678361/
678362,Дюпся,О,Отделение почтовой связи,1,678099,Республика Саха (Якутия),Усть-Алданский улус,Дюпся,,2023-02-08,https://pochtovyindex.ru/index/678362/
678363,Балыктах,О,Отделение почтовой связи,1,678099,Республика Саха (Якутия),Усть-Алданский улус,Балыктах,,2023-02-08,https://pochtovyindex.ru/index/678363/
678364,Чериктей,О,Отделение почтовой связи,1,678099,Республика Саха (Якутия),Усть-Алданский улус,Чериктей,,2023-02-08,https://pochtovyindex.ru/index/678364/
678365,Тумул,О,Отделение почтовой связи,1,678099,Республика Саха (Якутия),Усть-Алданский улус,Тумул,,2023-02-08,https://pochtovyindex.ru/index/678365/
678366,Маягас,О,Отделение почтовой связи,1,678099,Республика Саха (Якутия),Усть-Алданский улус,Маягас,,2023-02-08,https://pochtovyindex.ru/index/678366/
678367,Тулуна,О,Отделение почтовой связи,1,678099,Республика Саха (Якутия),Усть-Алданский улус,Тулуна,,2023-02-08,https://pochtovyindex.ru/index/678367/
678368,Тит-Ары,О,Отделение почтовой связи,1,678099,Республика Саха (Якутия),Усть-Алданский улус,Тит-Ары,,2023-02-08,https://pochtovyindex.ru/index/678368/
678369,Усун-Кюель,О,Отделение почтовой связи,1,678099,Республика Саха (Якутия),Усть-Алданский улус,Усун-Кюель,,2023-02-08,https://pochtovyindex.ru/index/678369/
678370,Чаранг,О,Отделение почтовой связи,1,678099,Республика Саха (Якутия),Усть-Алданский улус,Чаранг,,2023-02-08,https://pochtovyindex.ru/index/678370/
678371,Огородтах,О,Отделение почтовой связи,1,678099,Республика Саха (Якутия),Усть-Алданский улус,Огородтах,,2023-02-08,https://pochtovyindex.ru/index/678371/
678372,Сырдах,О,Отделение почтовой связи,1,678099,Республика Саха (Якутия),Усть-Алданский улус,Сырдах,,2023-02-08,https://pochtovyindex.ru/index/678372/
678373,Бейдинге,О,Отделение почтовой связи,1,678099,Республика Саха (Якутия),Усть-Алданский улус,Бейдинга,,2023-02-08,https://pochtovyindex.ru/index/678373/
678378,Борогонцы Атп,АТП,АТП,0,677700,Республика Саха (Якутия),Усть-Алданский улус,Борогонцы,,2024-06-17,https://pochtovyindex.ru/index/678378/
678379,Борогонцы Оп,ОП,ОП,0,678099,Республика Саха (Якутия),Усть-Алданский улус,Борогонцы,,2023-02-08,https://pochtovyindex.ru/index/678379/
678380,Намцы,О,Отделение почтовой связи,1,677999,Республика Саха (Якутия),Намский улус,Намцы,,2023-02-08,https://pochtovyindex.ru/index/678380/
678383,Крест-Кытыл,О,Отделение почтовой связи,1,677999,Республика Саха (Якутия),Намский улус,Крест-Кытыл,,2023-02-08,https://pochtovyindex.ru/index/678383/
678384,Хатас,О,Отделение почтовой связи,1,677999,Республика Саха (Якутия),Намский улус,Хатас,,2023-02-08,https://pochtovyindex.ru/index/678384/
678385,Столбы,О,Отделение почтовой связи,1,677999,Республика Саха (Якутия),Намский улус,Столбы,,2023-02-08,https://pochtovyindex.ru/index/678385/
678386,Графский Берег,О,Отделение почтовой связи,1,677999,Республика Саха (Якутия),Намский улус,Графский Берег,,2023-02-08,https://pochtovyindex.ru/index/678386/
678387,Харыялах,О,Отделение почтовой связи,1,677999,Республика Саха (Якутия),Намский улус,Харыялах,,2023-02-08,https://pochtovyindex.ru/index/678387/
678388,Аппаны,О,Отделение почтовой связи,1,677999,Республика Саха (Якутия),Намский улус,Аппаны,,2023-02-08,https://pochtovyindex.ru/index/678388/
678389,Тумул,О,Отделение почтовой связи,1,677999,Республика Саха (Якутия),Намский улус,Тумул,,2023-02-08,https://pochtovyindex.ru/index/678389/
678391,Ымыяхтах,О,Отделение почтовой связи,1,677999,Республика Саха (Якутия),Намский улус,Ымыяхтах,,2023-02-08,https://pochtovyindex.ru/index/678391/
678392,Партизан,О,Отделение почтовой связи,1,677999,Республика Саха (Якутия),Намский улус,Партизан,,2023-02-08,https://pochtovyindex.ru/index/678392/
678393,Кысыл-Сыр,О,Отделение почтовой связи,1,677999,Республика Саха (Якутия),Намский улус,Кысыл-Сыр,,2023-02-08,https://pochtovyindex.ru/index/678393/
678395,Хонгор-Бие,О,Отделение почтовой связи,1,677999,Республика Саха (Якутия),Намский улус,Хонгор-Бие,,2023-02-08,https://pochtovyindex.ru/index/678395/
678396,Бютяй-Юрдя,О,Отделение почтовой связи,1,677999,Республика Саха (Якутия),Намский улус,Бютяй-Юрдя,,2023-02-08,https://pochtovyindex.ru/index/678396/
678397,Булус,О,Отделение почтовой связи,1,677999,Республика Саха (Якутия),Намский улус,Булус,,2023-02-08,https://pochtovyindex.ru/index/678397/
678398,Намцы Атп,АТП,АТП,0,677700,Республика Саха (Якутия),Намский улус,Намцы,,2024-06-17,https://pochtovyindex.ru/index/678398/
678399,Намцы Оп,ОП,ОП,0,677999,Республика Саха (Якутия),Намский улус,Намцы,,2023-02-08,https://pochtovyindex.ru/index/678399/
678400,Тикси,О,Отделение почтовой связи,1,677099,Республика Саха (Якутия),Булунский улус,Тикси,,2023-02-08,https://pochtovyindex.ru/index/678400/
678403,Тикси 3,О,Отделение почтовой связи,1,677099,Республика Саха (Якутия),Булунский улус,Тикси,,2024-10-11,https://pochtovyindex.ru/index/678403/
678408,Тикси Атп,АТП,АТП,0,677700,Республика Саха (Якутия),Булунский улус,Тикси,,2024-06-17,https://pochtovyindex.ru/index/678408/
678409,Тикси Оп,ОП,ОП,0,677099,Республика Саха (Якутия),Булунский улус,Тикси,,2023-02-08,https://pochtovyindex.ru/index/678409/
678410,Найба,О,Отделение почтовой связи,1,677099,Республика Саха (Якутия),Булунский улус,Найба,,2023-02-08,https://pochtovyindex.ru/index/678410/
678411,Намы,О,Отделение почтовой связи,1,677099,Республика Саха (Якутия),Булунский улус,Намы,,2023-02-08,https://pochtovyindex.ru/index/678411/
678412,Быковский,О,Отделение почтовой связи,1,677099,Республика Саха (Якутия),Булунский улус,Быковский,,2023-02-08,https://pochtovyindex.ru/index/678412/
678414,Таймылыр,О,Отделение почтовой связи,1,677099,Республика Саха (Якутия),Булунский улус,Таймылыр,,2023-02-08,https://pochtovyindex.ru/index/678414/
678420,Кюсюр,О,Отделение почтовой связи,1,677099,Республика Саха (Якутия),Булунский улус,Кюсюр,,2023-02-08,https://pochtovyindex.ru/index/678420/
678421,Сиктях,О,Отделение почтовой связи,1,677099,Республика Саха (Якутия),Булунский улус,Сиктях,,2023-02-08,https://pochtovyindex.ru/index/678421/
678431,Юрюнг-Хая,О,Отделение почтовой связи,1,677099,Республика Саха (Якутия),Анабарский улус,Юрюнг-Хая,,2023-02-08,https://pochtovyindex.ru/index/678431/
678439,Саскылах Оп,ОП,ОП,0,677099,Республика Саха (Якутия),Анабарский улус,Саскылах,,2023-02-08,https://pochtovyindex.ru/index/678439/
678440,Саскылах,О,Отделение почтовой связи,1,677099,Республика Саха (Якутия),Анабарский улус,Саскылах,,2023-02-08,https://pochtovyindex.ru/index/678440/
678450,Нюрба,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Нюрбинский улус,Нюрба,,2023-02-08,https://pochtovyindex.ru/index/678450/
678454,Хатынг-Сысы,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Нюрбинский улус,Хатын-Сысы,,2023-02-08,https://pochtovyindex.ru/index/678454/
678455,Мар,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Нюрбинский улус,Мар,,2023-02-08,https://pochtovyindex.ru/index/678455/
678456,Ынахсыт,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Нюрбинский улус,Ынахсыт,,2023-02-08,https://pochtovyindex.ru/index/678456/
678457,Акана,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Нюрбинский улус,Акана,,2023-02-08,https://pochtovyindex.ru/index/678457/
678458,Нюрба Атп,АТП,АТП,0,677700,Республика Саха (Якутия),Нюрбинский улус,Нюрба,,2024-06-17,https://pochtovyindex.ru/index/678458/
678459,Сюля,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Нюрбинский улус,Сюля,,2023-02-08,https://pochtovyindex.ru/index/678459/
678460,Хаты,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Нюрбинский улус,Хаты,,2023-02-08,https://pochtovyindex.ru/index/678460/
678461,Малыкай,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Нюрбинский улус,Малыкай,,2023-02-08,https://pochtovyindex.ru/index/678461/
678462,Чукар,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Нюрбинский улус,Чукар,,2023-02-08,https://pochtovyindex.ru/index/678462/
678463,Бысыттах,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Нюрбинский улус,Бысыттах,,2023-02-08,https://pochtovyindex.ru/index/678463/
678464,Онгелде,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Нюрбинский улус,Энгольжа,,2023-02-08,https://pochtovyindex.ru/index/678464/
678465,Сайылык,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Нюрбинский улус,Сайылык,,2023-02-08,https://pochtovyindex.ru/index/678465/
678471,Кюндяде,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Нюрбинский улус,Кюндяде,,2023-02-08,https://pochtovyindex.ru/index/678471/
678472,Антоновка,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Нюрбинский улус,Антоновка,,2023-02-08,https://pochtovyindex.ru/index/678472/
678473,Чаппангда,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Нюрбинский улус,Чаппанда,,2023-02-08,https://pochtovyindex.ru/index/678473/
678475,Нюрбачан,О,Отделение почтовой связи,1,678219,Республика Саха (Якутия),Нюрбинский улус,Нюрбачан,,2023-02-08,https://pochtovyindex.ru/index/678475/
678479,Нюрба Оп,ОП,ОП,0,678219,Республика Саха (Якутия),Нюрбинский улус,Нюрба,,2023-02-08,https://pochtovyindex.ru/index/678479/
678480,Оленек,О,Отделение почтовой связи,1,677099,Республика Саха (Якутия),Оленекский Эвенкийский Национальный улус,Оленек,,2023-02-08,https://pochtovyindex.ru/index/678480/
678481,Харыялах Ппс,О,Отделение почтовой связи,1,677099,Республика Саха (Якутия),Оленекский Эвенкийский Национальный улус,Харыялах,,2024-02-07,https://pochtovyindex.ru/index/678481/
678488,Эйик,О,Отделение почтовой связи,1,677099,Республика Саха (Якутия),Оленекский Эвенкийский Национальный улус,Эйик,,2023-02-08,https://pochtovyindex.ru/index/678488/
678489,Оленек Оп,ОП,ОП,0,677099,Республика Саха (Якутия),Оленекский Эвенкийский Национальный улус,Оленек,,2023-02-08,https://pochtovyindex.ru/index/678489/
678492,Жилинда,О,Отделение почтовой связи,1,677099,Республика Саха (Якутия),Оленекский Эвенкийский Национальный улус,Жилинда,,2023-02-08,https://pochtovyindex.ru/index/678492/
678498,Оленек Атп,АТП,АТП,0,677700,Республика Саха (Якутия),Оленекский Эвенкийский Национальный улус,Оленек,,2024-06-17,https://pochtovyindex.ru/index/678498/
678500,Батагай,О,Отделение почтовой связи,1,677099,Республика Саха (Якутия),Верхоянский улус,Батагай,,2023-02-08,https://pochtovyindex.ru/index/678500/
678504,Улахан-Кюель,О,Отделение почтовой связи,1,677099,Республика Саха (Якутия),Верхоянский улус,Улахан-Кюель,,2023-02-08,https://pochtovyindex.ru/index/678504/
678505,Бетенгкес,О,Отделение почтовой связи,1,677099,Республика Саха (Якутия),Верхоянский улус,Бетенкес,,2023-02-08,https://pochtovyindex.ru/index/678505/
678508,Батагай Атп,АТП,АТП,0,677700,Республика Саха (Якутия),Верхоянский улус,Батагай,,2024-06-17,https://pochtovyindex.ru/index/678508/
678509,Батагай Оп,ОП,ОП,0,677099,Республика Саха (Якутия),Верхоянский улус,Батагай,,2023-02-08,https://pochtovyindex.ru/index/678509/
